sentence_column_name|tag_column_name
tjänsteleverantören Efore Plc effektiviserar verksamheten i Finland och USA. Den finska leverantören av elektroniska system och tjänster Efore Plc ( OMX Helsinki : EFOXV ) meddelade tisdagen ( X februari ) att man har inlett lagstadgade förhandlingar om en effektivisering av sin verksamhet i Finland .|2
Personalstyrkan kommer också att minska på kontoret i Amsterdam i Nederländerna.|0
Kapaciteten kommer att minska vid Seikku sågverk i Björneborg och Alholma sågverk i Jakobstad och resultera i att X personer blir uppsagda i cirka sex veckor med start i mitten av maj.|0
Således kommer koncernens balansräkning att ha cirka X,X miljoner euro i goodwill, tillade företaget.|1
Det finns ingen anledning att oroa sig för inflationen X|2
Tjänstemän avslöjade inte kontraktsvärdet.|1
Dessutom har YIT förbehållit EPI Ryssland rätten att utöka logistikcentret med cirka X X mX.|1
Jämfört med FTSE X - indexet , som sjönk X,X punkter ( eller X,X % ) på dagen , var detta en relativ prisförändring på X,X % .|1
Theodosopoulos sa att Tellabs kan vara av värde för Nokia Siemens eller Nortel med tanke på dess &quot;ledande leveransstatus&quot; med Verizon, tillsammans med högtillväxtprodukter.|2
Vi är hedrade över att uppmärksammas av Gartner som en specialist inom affärsprocessmodellering och analys, i sällskap med många av de största mjukvaruleverantörerna i världen.|2
Cymeds omsättning förväntas uppgå till X,X miljoner euro under X.|1
Poyry Energy GmbH är Österrikes ledande ingenjörs- och konsultföretag inom energi-, infrastruktur- och miljösektorn, ägt av Poyry Plc. och österrikiska Verbund AG .|1
Poyry har en bra meritlista av stora transportprojekt i Latinamerika.|2
Värdet på kontraktet är cirka X miljoner euro.|1
Ulefos Group är den ledande leverantören av brunnslock i Norden.|1
Exporten utgör mer än X procent av vår försäljning, så namnet Glaston speglar också ett verkligt internationellt verksamt företag, förklarar Kyros VD och koncernchef Mika Seitovirta.|1
Under det senaste decenniet har man gradvis avyttrat icke-kärntillgångar och köpt flera tillverkare av sportutrustning, inklusive Kalifornien-baserade Fitness Products International och Sparks, Nevada-baserade ATEC, en ledande tillverkare av maskiner för baseball och softball.|2
Den el som Lovisa producerar årligen täcker cirka X % av Finlands elförbrukning.|1
Enligt Viking Lines VD Nils-Erik Eklund är bolagets styrelse mycket nöjd med Viking Lines prestation.|2
Det vände också till vinst per aktie ( EPS ) på X,X EUR mot förlust per aktie på X,X EUR .|2
NORDISK BUSINESS RAPPORT-X juni X-Metso Corporation vinner utrustningsorder på X miljoner euro i Australien -_ X-X MX COMMUNICATIONS LTD Den finska ingenjörs- och teknikkoncernen Metso Corporation meddelade på måndagen (X juni) att man har fått en utrustningsorder på X miljoner euro i Australien.|2
Flygbolaget uppskattade att inställda flygningar på grund av stängningen av det europeiska luftrummet, och processen att återuppta trafiken, har orsakat företaget en förlust på X miljoner euro, inklusive kostnaderna för strandade passagerares boende.|0
I slutet av augusti var Sampo Nordeas största aktieägare med en ägarandel på X,X %, följt av staten med X,X %.|1
Nigerianer anklagar Shell för &quot;gemenskapsproblem&quot; i Nigerdeltat.|0
Ordern består av kapacitetsutvidgning, underhållstjänster och ny laddningsfunktion, säger företaget.|1
ALEXANDRIA, Va., X okt. - Markka A. Oksanen och Harald Kaaja, båda från Helsingfors, Finland, Juha Salokannel från Kangasala, Finland, och Arto Palin från Viiala, Finland, har utvecklat ett system för att tillhandahålla kommunikationssäkerhet.|1
Den extra bolagsstämman beräknas äga rum senast den X februari X .|1
Tekla Structures BIM Building Information Modeling programvara utvecklas enligt en långsiktig plan för förbättrad användarupplevelse, process och funktionalitet.|2
Vinst per aktie EPS uppgick till X,X EUR.|1
Yakima skapade positionen åt honom efter att ha kommit ur sina egna ekonomiska nedgångar.|1
Satama fick kompetens inom Data Management Solutions med Business Intelligence-specialisering nyligen genom förvärvet av Fimentor Oy.|2
Dubai Nokia har meddelat lanseringen av Comes with Music &#X;&#X;, dess banbrytande tjänst som introducerar ett nytt sätt för människor att njuta av musik.|2
Den största delen av ökningen av ölkonsumtionen skedde i Fjärran Östern, Latinamerika och Afrika.|1
Anläggningen kommer att samla in råmaterial från Östersjöregionen.|1
Detta kommer att ske inhemskt och på närliggande marknader, både organiskt och genom förvärv.|1
EuroChem CFO Andrey Ilyin sa: Den här faciliteten markerar ytterligare ett viktigt steg för EuroChem i att säkra den långsiktiga finansieringen som krävs för våra kaliumklorid och andra strategiska projekt.|2
I Finland rapporterar Bank of +_land att dess rörelsevinst sjönk till X,X miljoner euro under andra kvartalet X från X,X miljoner euro andra kvartalet X.|0
Under X avser bolaget att investera kraftigt i att utöka sitt distributions- och underhållsnät.|2
Redaktörens anteckning: Grimaldi genererade en omsättning på X,X miljarder euro (X,X miljarder USD) X, rapporterade ANSA den X maj X.|1
Finska komponentleverantören Componenta Corporation OMX Helsinki: CTHXV sa måndagen den X juni att man ändrar sin priscykel på grund av de stigande råvarupriserna.|1
Ledningsgruppen kommer att delta i justeringarna med en tidsbegränsad lönesänkning på X %.|2
&quot;Efter att ha fixat vår hemmabas, sänkt kostnaderna och stängt de icke-lönsamma enheterna tittar vi nu på framtiden&quot;, sa hon.|2
Cerberus Capital Management LP-stödda tryckpapperstillverkare NewPage Corp. har publicerat blandade resultat för andra kvartalet, vilket kastar ett moln över sin planerade börsnotering.|0
En omställning av intressen inom sektorn är helt klart på gång.|2
Rapportering i enlighet med den sammanslagna affärsverksamheten startar från och med den X januari X .|1
Sociala nätverk och platsbaserade tjänstetrender utgör en betydande del av internettrafiken idag och tilltalar MID-användare.|1
Det uppskattade årliga värdet av ramavtalet är cirka X miljoner euro.|1
GS Engineering kommer att installera ventilerna i en LNG-anläggning för flytande naturgas som den har byggt för UAE:s LNG-utvinning och gasanläggningsoperatören GASCO i Ruwais, UAE.|1
Intäkterna från juli till september ökade med X procent till X,X miljarder euro, uppgav det finska företaget på torsdagen.|2
Rörelseresultatet sjönk till X,X miljoner euro från X,X miljoner euro X, inklusive fartygsförsäljningsvinst på X,X miljoner euro.|0
Ruukkis leveransvolymer och försäljningspriser visade en gynnsam utveckling och företagets jämförbara nettoomsättning ökade med X % på årsbasis till X miljoner euro, sa VD Sakari Tamminen.|2
Prothious Engineering (www.prothious.com) har fler än X X anställda och har en stor portfölj av projekt och en årlig detaljkapacitet på mer än X X ton.|1
Det sämsta indextalet fick finska kraftbolaget Fortum, X,X.|0
LONDON AFX-UK och europeiska mäklares rekommendationer utfärdade idag, sammanställda av AFX News från en rad olika marknadskällor.|1
Ruukki meddelade att de har tecknat ett avtal med Aker Solutions i Norge om att leverera X sugankare i september X från sin Kalajoki-enhet i Finland.|2
Produktionen ska avvecklas före juni X och X anställda förlorar sina jobb.|0
Intäkterna under kvartalet sjönk med X procent till ( EURO ) X,X miljarder jämfört med ett år tidigare .|0
Det återstående beloppet kommer att finansieras genom skulder, sade den danska banken.|1
Dess andra välkända varumärken inkluderar fitnessutrustningstillverkaren Precor och USA-baserade bollsportutrustningstillverkaren Wilson.|1
Under första kvartalet X ökade Bank of +_lands räntenetto från X,X miljoner euro till X,X miljoner euro.|2
Efter förvärvet uppgår Baswares preliminära omsättning proforma för X till X,X miljoner euro och preliminärt proforma rörelseresultat uppgår till X,X miljoner euro.|1
Ahlstrom Corporation Anne Pirila Direktör, finansiell kommunikation Distribution: Helsingforsbörsen Huvudmedia Ahlstrom i korthet Ahlstrom är ledande inom utveckling, tillverkning och marknadsföring av högpresterande fiberbaserade material.|1
Qualcomm uppskattade en vinst för första kvartalet mellan X och X cent per aktie, exklusive vissa poster, under analytikerns uppskattning på X cent per aktie.|0
Flaggskeppet kommer att öppna i höst i Manhattans Flatiron District i Toy Building ,&#X;&#X; på X Fifth Avenue.|1
` För Nordea innebär inflyttningen till det nya huvudkontoret början på en ny era.|2
Motorola stod för X,X procent av den sydkoreanska mobiltelefonmarknaden i slutet av april, Samsung hade X procent och LG Electronics X procent, enligt den koreanska ATLAS Research Group.|1
Värdet på affären avslöjades inte.|1
Det finska byggföretaget YIT Corporation planerar att bygga cirka X högkvalitativa fritidshus nära skid- och spaanläggningen Tahko i Finland.|2
Under första kvartalet X uppgick företagets rörelseförlust till X,X miljoner euro , jämfört med en vinst på X,X miljoner euro under första kvartalet X .|0
Butiken ligger i Poznan i ett köpcentrum som heter Pestka, tillade företaget.|1
Solidium hämtade Tikkurila-aktierna som en utdelning till ett bokfört värde av X,X euro per aktie.|1
Rörelseresultatet steg till X,X miljoner euro från X,X miljoner euro.|2
Juha Jordan, chefsingenjör på Glaston, sa att en av anledningarna till att välja Vacon som en global leverantör av frekvensomriktare är att de har service- och supportcenter i samma länder där Glaston är verksamt.|2
Finlans börsnoterade livsmedelsindustriföretag HKScan Group kontrollerade företag i Baltikum förbättrade intäkterna med X,X miljoner euro till X,X miljoner euro X från X,X miljoner euro året innan.|2
Betalning för förvärvade aktier kommer att ske kontant och priset per aktie blir X euro plus en administrationsavgift.|1
Leverans beräknas ske senare denna månad .|1
Värdet på beställningarna är cirka X miljoner euro.|1
Koncernens X-månaders rörelsevinst ökade med X procent till X,X miljoner euro.|2
Dessutom kommer Lehdentekijat Oy att börja producera en ny medlemstidning, Viisas Raha (Kloka pengar) för föreningen.|2
Transaktionen är villkorad av ett slutligt avtal mellan parterna, godkännanden av deras beslutande organ och godkännande av den finska konkurrensmyndigheten.|1
Det maximala antalet uppsägningar i Finland är X anställda , tillade företaget .|1
Lassila &amp; Tikanojas rörelseresultat exklusive poster av engångskaraktär och imputerade poster för andra kvartalet var X,X miljoner euro, en minskning från X,X miljoner euro för ett år sedan.|0
Merparten av råvarorna kommer från Europa och USA och betalas i euro eller amerikanska dollar, medan försäljningen sker i rubel.|1
Uppsägningarna syftade till att nå ett årligt besparingsmål på X,X miljarder euro X miljarder dollar i slutet av X.|2
Panostaja, med huvudkontor i Tammerfors, Finland, är ett investeringsbolag med fokus på små och medelstora finska företag verksamma inom de traditionella industrierna.|1
Rörelseresultatet förbättrades med X % till X,X miljoner euro från X,X miljoner euro X .|2
Finska OKO-banken har tecknat ett samarbetsavtal med Raiffeisen om finländska företags investeringar i Ryssland.|2
Till följd av nyemissionen ökar antalet aktier i bolaget med X X aktier och aktiekapitalet med totalt X X,X euro.|1
I slutet av förra veckan publicerade Protalix BioTherapeutics Inc ( AMEX : PLX ) ett prospekt för ett första erbjudande på AMEX på cirka X % av aktiekapitalet .|1
Åtgärder kommer att inledas omedelbart och kommer att slutföras under första kvartalet X .|1
Båda företagens befintliga investeringsplaner kommer att samordnas.|1
I juli-september X ökade YIT:s omsättning till X,X miljoner euro, jämfört med X,X miljoner euro under motsvarande period X.|2
Företaget handlas under namnet Velta UK, ett tidigare Uponor-varumärke, och företaget har varit Uponors långsiktiga partner för att leverera Velta-märkta system särskilt för den kommersiella och industriella byggsektorn i Storbritannien och internationellt.|1
Nettoomsättningen minskade med X % från föregående räkenskapsperiod.|0
Rörelseresultatet för tremånadersperioden minskade från X ,X miljoner euro medan nettoomsättningen ökade från X ,X miljoner euro jämfört med motsvarande period X .|0
Den globala dödssiffran för covid-X överstiger X miljoner.|0
Castecka sa att stadshuset skulle föra samtal med andra investerare som är intresserade av området.|1
UPM:s leveranser ökade under tredje kvartalet med X procent, och effektiviteten i verksamheten förbättrades, säger vd Jussi Pesonen.|2
Han tror att sojahavren har goda chanser att komma in på den brittiska marknaden.|2
Ett annat företag Air Liquide undantogs eftersom det lämnade marknaden X.|1
Faner- och plywoodindustrin i Sverige är ganska liten trots råvaruresurserna.|1
Strand Associates utökar sitt huvudkontor i Madison med plats för att lägga till cirka X anställda till ingenjörsfirman.|2
Domstolen fann TelecomInvests argument övertygande.|2
Företaget skulle leverera maskiner till ett fanerbruk i Tomsk-regionen i Ryssland.|1
